synid,voxelcount,prob,neuron,type
984,228,0.4956140350877193,13207,2
984,228,0.5043859649122807,14162,1
985,449,0.46547884187082406,10016,2
985,449,0.534521158129176,13830,1
986,202,0.43564356435643564,14651,2
986,202,0.5643564356435643,14228,1
987,2885,0.5317157712305026,10016,2
987,2885,0.4682842287694974,13823,1
988,39,0.5128205128205128,15708,1
988,39,0.48717948717948717,15676,2
989,235,0.44680851063829785,10014,2
989,235,0.5531914893617021,14066,1
990,559,0.46153846153846156,14513,1
990,559,0.5384615384615384,15155,2
991,79,0.3924050632911392,10017,2
991,79,0.6075949367088608,14688,1
992,166,0.4879518072289157,13771,1
992,166,0.5120481927710844,13183,2
993,179,0.4692737430167598,13205,2
993,179,0.5307262569832403,14049,1
994,349,0.5415472779369628,14801,2
994,349,0.4584527220630373,13960,1
995,149,0.5906040268456376,12272,1
995,149,0.40939597315436244,13225,2
996,256,0.00390625,16518,1
996,256,0.01171875,16653,0
996,256,0.546875,16670,2
996,256,0.4375,16694,1
997,577,0.49566724436741766,16284,1
997,577,0.5043327556325823,16367,2
998,301,0.4318936877076412,15799,1
998,301,0.5647840531561462,16317,2
998,301,0.0033222591362126247,16517,1
999,1425,0.5592982456140351,13212,2
999,1425,0.44070175438596493,13755,1
1000,120,0.45,13187,2
1000,120,0.55,13935,1
1001,213,0.431924882629108,13200,2
1001,213,0.568075117370892,13994,1
1002,1393,0.40272792534099067,16361,2
1002,1393,0.5972720746590093,16396,1
1003,127,0.41732283464566927,10013,2
1003,127,0.015748031496062992,13765,1
1003,127,0.007874015748031496,16629,1
1003,127,0.5590551181102362,16632,1
1004,345,0.014492753623188406,16197,1
1004,345,0.4434782608695652,16293,1
1004,345,0.5420289855072464,16636,2
1005,104,0.375,14228,1
1005,104,0.625,14651,2
1006,167,0.49700598802395207,15319,1
1006,167,0.5029940119760479,15155,2
1007,193,0.39378238341968913,10013,2
1007,193,0.6062176165803109,13758,1
1008,162,0.4382716049382716,14802,2
1008,162,0.5617283950617284,13838,1
1009,201,0.4975124378109453,13181,2
1009,201,0.5024875621890548,14048,1
1010,207,0.48792270531400966,12531,2
1010,207,0.5120772946859904,16413,1
1011,431,0.44779582366589327,15217,2
1011,431,0.5522041763341067,15691,1
1012,71,0.39436619718309857,13198,2
1012,71,0.6056338028169014,13902,1
1013,262,0.5,15676,2
1013,262,0.48091603053435117,16437,1
1013,262,0.019083969465648856,16439,0
1014,342,0.5,10014,2
1014,342,0.5,14228,1
1015,126,0.49206349206349204,14354,1
1015,126,0.47619047619047616,14808,2
1015,126,0.031746031746031744,14437,0
1016,130,0.6384615384615384,13222,2
1016,130,0.36153846153846153,15270,1
1017,101,0.49504950495049505,14154,1
1017,101,0.504950495049505,13183,2
1018,209,0.45454545454545453,12282,2
1018,209,0.5454545454545454,14865,1
1019,221,0.049773755656108594,13228,2
1019,221,0.38461538461538464,13228,2
1019,221,0.5656108597285068,13901,1
1020,96,0.3229166666666667,10016,2
1020,96,0.6770833333333334,16550,1
1021,123,0.4065040650406504,13206,2
1021,123,0.5934959349593496,14468,1
1022,290,0.5206896551724138,13785,1
1022,290,0.4793103448275862,14806,2
1023,174,0.3160919540229885,13183,2
1023,174,0.6839080459770115,14163,1
1024,239,0.4769874476987448,10014,2
1024,239,0.5230125523012552,13755,1
1025,71,0.5492957746478874,13201,2
1025,71,0.3380281690140845,13848,1
1025,71,0.11267605633802817,13848,1
1026,343,0.60932944606414,16172,1
1026,343,0.023323615160349854,16367,2
1026,343,0.011661807580174927,16461,1
1026,343,0.3556851311953353,16673,2
1027,157,0.39490445859872614,16165,1
1027,157,0.5987261146496815,16497,2
1027,157,0.006369426751592357,16612,1
1028,171,0.4619883040935672,15100,1
1028,171,0.5380116959064327,14651,2
1029,219,0.0091324200913242,10013,2
1029,219,0.5388127853881278,14802,2
1029,219,0.4292237442922374,15867,1
1029,219,0.0228310502283105,16322,1
1030,331,0.4622356495468278,14499,1
1030,331,0.021148036253776436,16178,2
1030,331,0.5166163141993958,16263,2
1031,136,0.45588235294117646,13207,2
1031,136,0.5441176470588235,14077,1
1032,2310,0.5246753246753246,10016,2
1032,2310,0.4753246753246753,13688,1
1033,233,0.4248927038626609,13206,2
1033,233,0.5665236051502146,13731,1
1033,233,0.008583690987124463,14246,0
1034,165,0.46060606060606063,13204,2
1034,165,0.5393939393939394,13789,1
1035,326,0.04294478527607362,10016,2
1035,326,0.4325153374233129,10016,2
1035,326,0.5245398773006135,14063,1
1036,124,0.7096774193548387,10013,2
1036,124,0.2903225806451613,13742,1
1037,341,0.4340175953079179,12531,2
1037,341,0.5659824046920822,14394,1
1038,52,0.5576923076923077,13185,2
1038,52,0.4423076923076923,13713,1
1039,147,0.5170068027210885,13213,2
1039,147,0.48299319727891155,13819,1
1040,1636,0.5036674816625917,14154,1
1040,1636,0.4963325183374083,13197,2
1041,70,0.7714285714285715,13189,2
1041,70,0.22857142857142856,13928,1
1042,108,0.4351851851851852,14802,2
1042,108,0.5648148148148148,13822,1
1043,276,0.39492753623188404,10016,2
1043,276,0.605072463768116,16210,1
1044,347,0.5619596541786743,13207,2
1044,347,0.43804034582132567,14047,1
1045,110,0.42727272727272725,14505,1
1045,110,0.5727272727272728,13228,2
1046,148,0.4797297297297297,14803,2
1046,148,0.5202702702702703,14466,1
1047,1362,0.5697503671071953,13226,2
1047,1362,0.4302496328928047,13891,1
1048,393,0.4580152671755725,13185,2
1048,393,0.5419847328244275,13717,1
1049,94,0.5,14154,1
1049,94,0.5,14806,2
1050,97,0.6804123711340206,13852,1
1050,97,0.31958762886597936,14802,2
1051,511,0.4657534246575342,10014,2
1051,511,0.5342465753424658,14410,1
1052,42,0.16666666666666666,16317,2
1052,42,0.8333333333333334,16613,1
1053,74,0.5135135135135135,13220,2
1053,74,0.013513513513513514,13765,1
1053,74,0.35135135135135137,13836,1
1053,74,0.04054054054054054,16429,1
1053,74,0.08108108108108109,16672,2
1054,701,0.5406562054208274,13198,2
1054,701,0.4593437945791726,14161,1
1055,1651,0.5960024227740763,15114,2
1055,1651,0.40399757722592367,15271,1
1056,211,0.4928909952606635,10013,2
1056,211,0.5071090047393365,13852,1
1057,110,0.4818181818181818,14129,1
1057,110,0.5181818181818182,13225,2
1058,162,0.4567901234567901,13190,2
1058,162,0.5432098765432098,14056,1
1059,308,0.4707792207792208,10014,2
1059,308,0.5292207792207793,13928,1
1060,593,0.6104553119730185,15322,1
1060,593,0.38954468802698144,14651,2
1061,150,0.5,10014,2
1061,150,0.006666666666666667,15100,1
1061,150,0.49333333333333335,15100,1
1062,240,0.4791666666666667,16509,1
1062,240,0.5083333333333333,16568,2
1062,240,0.004166666666666667,16632,1
1062,240,0.008333333333333333,16659,1
1063,549,0.7103825136612022,14194,1
1063,549,0.2896174863387978,16163,2
1064,329,0.5623100303951368,10016,2
1064,329,0.00303951367781155,14227,1
1064,329,0.43465045592705165,14227,1
1065,370,0.32972972972972975,14147,1
1065,370,0.016216216216216217,14651,2
1065,370,0.654054054054054,15217,2
1066,412,0.5558252427184466,15296,1
1066,412,0.4441747572815534,13225,2
1067,45,0.37777777777777777,13989,1
1067,45,0.6222222222222222,13214,2
1068,132,0.4015151515151515,14802,2
1068,132,0.5984848484848485,16613,1
1069,56,0.5714285714285714,13229,2
1069,56,0.42857142857142855,14076,1
1070,460,0.40869565217391307,10013,2
1070,460,0.591304347826087,13847,1
1071,2010,0.5213930348258706,13183,2
1071,2010,0.4786069651741294,14513,1
1072,390,0.3974358974358974,13201,2
1072,390,0.6025641025641025,13790,1
1073,107,0.29906542056074764,13230,2
1073,107,0.7009345794392523,15284,1
1074,262,0.44274809160305345,13199,2
1074,262,0.5572519083969466,14057,1
1075,314,0.3980891719745223,10013,2
1075,314,0.6019108280254777,16492,1
1076,321,0.45482866043613707,15114,2
1076,321,0.5451713395638629,15269,1
1077,116,0.603448275862069,14080,1
1077,116,0.39655172413793105,13206,2
1078,93,0.5591397849462365,14154,1
1078,93,0.44086021505376344,13213,2
1079,965,0.5865284974093264,10016,2
1079,965,0.002072538860103627,16320,0
1079,965,0.41139896373056994,16462,1
1080,197,0.34517766497461927,10013,2
1080,197,0.6345177664974619,13755,1
1080,197,0.01015228426395939,13901,1
1080,197,0.01015228426395939,14329,0
1081,319,0.006269592476489028,10014,2
1081,319,0.5015673981191222,13228,2
1081,319,0.49216300940438873,13749,1
1082,1178,0.4601018675721562,13222,2
1082,1178,0.5398981324278438,15299,1
1083,78,0.9615384615384616,10014,2
1083,78,0.038461538461538464,15694,1
1084,68,0.5441176470588235,14801,2
1084,68,0.45588235294117646,13855,1
1085,291,0.5292096219931272,13191,2
1085,291,0.47079037800687284,13783,1
1086,1349,0.5063009636767977,16243,2
1086,1349,0.4936990363232024,16562,1
1087,271,0.0036900369003690036,13919,1
1087,271,0.47601476014760147,14809,2
1087,271,0.5129151291512916,16392,1
1087,271,0.007380073800738007,16601,2
1088,116,0.25862068965517243,15599,2
1088,116,0.7413793103448276,14226,1
1089,121,0.6942148760330579,10013,2
1089,121,0.30578512396694213,13925,1
1090,113,0.5309734513274337,13187,2
1090,113,0.4690265486725664,13946,1
1091,166,0.6024096385542169,13227,2
1091,166,0.39759036144578314,15270,1
1092,110,0.43636363636363634,13199,2
1092,110,0.5636363636363636,13975,1
1093,189,0.5291005291005291,13759,1
1093,189,0.4708994708994709,13192,2
1094,706,0.509915014164306,16178,2
1094,706,0.0028328611898017,16274,0
1094,706,0.00141643059490085,16370,1
1094,706,0.48441926345609065,16399,1
1094,706,0.00141643059490085,16439,0
1095,88,0.7045454545454546,10014,2
1095,88,0.2840909090909091,13754,1
1095,88,0.011363636363636364,14240,1
1096,48,0.75,13184,2
1096,48,0.22916666666666666,13979,1
1096,48,0.020833333333333332,14246,0
1097,189,0.042328042328042326,16248,1
1097,189,0.10052910052910052,16549,1
1097,189,0.42328042328042326,16601,2
1097,189,0.010582010582010581,16669,1
1097,189,0.42328042328042326,16681,1
1098,184,0.6195652173913043,10014,2
1098,184,0.3804347826086957,14556,1
1099,308,0.06168831168831169,13228,2
1099,308,0.3961038961038961,15089,1
1099,308,0.4577922077922078,13228,2
1099,308,0.08441558441558442,15089,1
1100,229,0.5021834061135371,15273,1
1100,229,0.4978165938864629,14804,2
1101,63,0.5238095238095238,14651,2
1101,63,0.47619047619047616,15765,1
1102,68,0.5588235294117647,13184,2
1102,68,0.4411764705882353,14467,1
1103,285,0.45263157894736844,13214,2
1103,285,0.5473684210526316,13984,1
1104,459,0.29193899782135074,10016,2
1104,459,0.7080610021786492,11399,1
1105,88,0.6136363636363636,13227,2
1105,88,0.38636363636363635,15270,1
1106,166,0.536144578313253,14224,1
1106,166,0.463855421686747,14651,2
1107,567,0.6102292768959435,10014,2
1107,567,0.3897707231040564,13759,1
1108,564,0.5372340425531915,13200,2
1108,564,0.4627659574468085,13966,1
1109,605,0.6099173553719008,10014,2
1109,605,0.39008264462809916,14178,1
1110,121,0.32231404958677684,10016,2
1110,121,0.6776859504132231,16210,1
1111,205,0.6926829268292682,13755,1
1111,205,0.3073170731707317,16178,2
1112,119,0.48739495798319327,13198,2
1112,119,0.5126050420168067,14160,1
1113,184,0.016304347826086956,10014,2
1113,184,0.6902173913043478,13230,2
1113,184,0.29347826086956524,15572,1
1114,205,0.4878048780487805,12531,2
1114,205,0.5121951219512195,15285,1
1115,454,0.4713656387665198,14651,2
1115,454,0.5286343612334802,15100,1
1116,711,0.36849507735583686,13184,2
1116,711,0.6315049226441631,15695,1
1117,297,0.5824915824915825,16492,1
1117,297,0.4175084175084175,16552,2
1118,123,0.4065040650406504,12531,2
1118,123,0.024390243902439025,16264,1
1118,123,0.5691056910569106,16523,1
1119,237,0.004219409282700422,16340,1
1119,237,0.5358649789029536,16367,2
1119,237,0.4430379746835443,16437,1
1119,237,0.016877637130801686,16562,1
1120,874,0.7070938215102975,10016,2
1120,874,0.2917620137299771,16456,1
1120,874,0.0011441647597254005,16574,1
1121,220,0.5227272727272727,10014,2
1121,220,0.44545454545454544,13755,1
1121,220,0.031818181818181815,13848,1
1122,58,0.5,13192,2
1122,58,0.5,14032,1
1123,479,0.48851774530271397,10014,2
1123,479,0.511482254697286,15288,1
1124,196,0.5663265306122449,13222,2
1124,196,0.4336734693877551,13947,1
1125,202,0.5495049504950495,10016,2
1125,202,0.4504950495049505,14021,1
1126,467,0.5374732334047109,10016,2
1126,467,0.0021413276231263384,14246,0
1126,467,0.4603854389721627,15049,1
1127,227,0.44933920704845814,15285,1
1127,227,0.5506607929515418,15577,2
1128,115,0.4956521739130435,13184,2
1128,115,0.5043478260869565,13984,1
1129,281,0.49466192170818507,13183,2
1129,281,0.505338078291815,13713,1
1130,114,0.5,13216,2
1130,114,0.5,13912,1
1131,235,0.46808510638297873,13201,2
1131,235,0.5319148936170213,13992,1
1132,110,0.4727272727272727,13183,2
1132,110,0.5272727272727272,13702,1
1133,1029,0.5199222546161322,10013,2
1133,1029,0.4800777453838678,13688,1
1134,361,0.5761772853185596,13230,2
1134,361,0.42382271468144045,13899,1
1135,178,0.38764044943820225,13195,2
1135,178,0.6123595505617978,13988,1
1136,139,0.5899280575539568,13229,2
1136,139,0.014388489208633094,14240,1
1136,139,0.39568345323741005,14240,1
1137,100,0.43,13189,2
1137,100,0.57,13975,1
1138,418,0.3827751196172249,15866,1
1138,418,0.6172248803827751,16436,2
1139,212,0.839622641509434,10016,2
1139,212,0.16037735849056603,11399,1
1140,165,0.48484848484848486,10016,2
1140,165,0.5151515151515151,13687,1
1141,270,0.44814814814814813,10014,2
1141,270,0.5518518518518518,13791,1
1142,828,0.42995169082125606,13197,2
1142,828,0.5700483091787439,13791,1
1143,179,0.44692737430167595,13184,2
1143,179,0.553072625698324,13823,1
1144,784,0.49362244897959184,15370,1
1144,784,0.5063775510204082,15156,2
1145,207,0.01932367149758454,13782,1
1145,207,0.5458937198067633,16536,1
1145,207,0.43478260869565216,16670,2
1146,66,0.6666666666666666,13271,2
1146,66,0.3333333333333333,13755,1
1147,13,0.6923076923076923,15693,1
1147,13,0.3076923076923077,14804,2
1148,506,0.4881422924901186,13226,2
1148,506,0.5118577075098815,13791,1
1149,481,0.004158004158004158,13950,1
1149,481,0.4656964656964657,15229,1
1149,481,0.5301455301455301,13225,2
1150,225,0.4888888888888889,10016,2
1150,225,0.008888888888888889,16274,0
1150,225,0.5022222222222222,16321,1
1151,153,0.5294117647058824,15399,1
1151,153,0.47058823529411764,13184,2
1152,286,0.0034965034965034965,16164,1
1152,286,0.2867132867132867,16526,1
1152,286,0.7097902097902098,16673,2
1153,126,0.4126984126984127,14083,1
1153,126,0.5873015873015873,14651,2
1154,283,0.4911660777385159,10016,2
1154,283,0.508833922261484,15038,1
1155,299,0.5919732441471572,13226,2
1155,299,0.4080267558528428,15660,1
1156,122,0.860655737704918,13187,2
1156,122,0.13934426229508196,13721,1
1157,608,0.5427631578947368,13207,2
1157,608,0.45723684210526316,13903,1
1158,104,0.3557692307692308,14801,2
1158,104,0.6442307692307693,14216,1
1159,201,0.32338308457711445,14499,1
1159,201,0.01990049751243781,16178,2
1159,201,0.6368159203980099,16375,2
1159,201,0.01990049751243781,16636,2
1160,683,0.5461200585651538,10013,2
1160,683,0.4465592972181552,13755,1
1160,683,0.007320644216691069,16437,1
1161,752,0.07313829787234043,14809,2
1161,752,0.4800531914893617,14809,2
1161,752,0.44680851063829785,15866,1
1162,262,0.011450381679389313,16171,1
1162,262,0.5190839694656488,16472,1
1162,262,0.46946564885496184,16476,2
1163,255,0.050980392156862744,13212,2
1163,255,0.4823529411764706,14041,1
1163,255,0.4666666666666667,13212,2
1164,357,0.4957983193277311,13197,2
1164,357,0.5042016806722689,13856,1
1165,160,0.4,14651,2
1165,160,0.6,15695,1
1166,714,0.5364145658263305,16180,1
1166,714,0.46218487394957986,16301,2
1166,714,0.0014005602240896359,16420,2
1167,195,0.4307692307692308,14778,1
1167,195,0.015384615384615385,16279,1
1167,195,0.5538461538461539,16673,2
1168,279,0.5053763440860215,14079,1
1168,279,0.021505376344086023,14809,2
1168,279,0.4731182795698925,16263,2
1169,152,0.42105263157894735,13201,2
1169,152,0.5789473684210527,13828,1
1170,270,0.7037037037037037,10014,2
1170,270,0.2962962962962963,15230,1
1171,163,0.4171779141104294,14801,2
1171,163,0.5828220858895705,13989,1
1172,142,0.528169014084507,13197,2
1172,142,0.47183098591549294,14032,1
1173,71,0.014084507042253521,11399,1
1173,71,0.676056338028169,14802,2
1173,71,0.30985915492957744,16266,1
1174,268,0.3619402985074627,14458,1
1174,268,0.6268656716417911,14651,2
1174,268,0.011194029850746268,15195,1
1175,22,0.22727272727272727,12531,2
1175,22,0.7727272727272727,16586,1
1176,105,0.9238095238095239,12531,2
1176,105,0.0761904761904762,15314,1
1177,195,0.37948717948717947,13185,2
1177,195,0.6205128205128205,13719,1
1178,106,0.5188679245283019,14054,1
1178,106,0.4811320754716981,14474,2
1179,72,0.4027777777777778,13509,2
1179,72,0.5972222222222222,13825,1
1180,156,0.5833333333333334,14610,1
1180,156,0.4166666666666667,13226,2
1181,586,0.5665529010238908,13214,2
1181,586,0.4334470989761092,13824,1
1182,216,0.3888888888888889,10014,2
1182,216,0.5231481481481481,13754,1
1182,216,0.08333333333333333,16163,2
1182,216,0.004629629629629629,16633,1
1183,262,0.5458015267175572,14806,2
1183,262,0.4541984732824427,15394,1
1184,375,0.5546666666666666,10014,2
1184,375,0.44533333333333336,13852,1
1185,494,0.01417004048582996,13187,2
1185,494,0.46153846153846156,13187,2
1185,494,0.5242914979757085,14470,1
1186,151,0.5099337748344371,14651,2
1186,151,0.4900662251655629,15900,1
1187,1074,0.46461824953445063,13197,2
1187,1074,0.5353817504655494,14066,1
1188,66,0.7272727272727273,15407,1
1188,66,0.2727272727272727,14651,2
1189,334,0.45808383233532934,14253,1
1189,334,0.5419161676646707,13192,2
1190,210,0.4857142857142857,13227,2
1190,210,0.5142857142857142,14352,1
1191,116,0.008620689655172414,13187,2
1191,116,0.5344827586206896,13782,1
1191,116,0.45689655172413796,13127,2
1192,120,0.4166666666666667,15229,1
1192,120,0.5833333333333334,13192,2
1193,107,0.6635514018691588,13851,1
1193,107,0.3364485981308411,15758,2
1194,42,0.38095238095238093,14054,1
1194,42,0.6190476190476191,14625,2
1195,221,0.05429864253393665,10013,2
1195,221,0.4841628959276018,10013,2
1195,221,0.46153846153846156,13747,1
1196,202,0.6336633663366337,15129,2
1196,202,0.36633663366336633,15292,1
1197,477,0.5220125786163522,10014,2
1197,477,0.4779874213836478,13683,1
1198,79,0.5063291139240507,13216,2
1198,79,0.4936708860759494,13966,1
1199,879,0.004550625711035267,13212,2
1199,879,0.41751990898748575,13212,2
1199,879,0.5779294653014789,13778,1
1200,199,0.47738693467336685,13227,2
1200,199,0.5226130653266332,14410,1
1201,1750,0.38,16421,1
1201,1750,0.62,16635,2
1202,356,0.014044943820224719,13228,2
1202,356,0.4691011235955056,13228,2
1202,356,0.5168539325842697,13768,1
1203,92,0.7065217391304348,14505,1
1203,92,0.29347826086956524,13206,2
1204,301,0.4485049833887043,14801,2
1204,301,0.5514950166112956,13825,1
1205,268,0.5671641791044776,11399,1
1205,268,0.43283582089552236,14802,2
1206,145,0.5379310344827586,15211,1
1206,145,0.46206896551724136,15114,2
1207,138,0.3695652173913043,10014,2
1207,138,0.6304347826086957,13951,1
1208,15,0.06666666666666667,16646,2
1208,15,0.9333333333333333,16675,1
1209,56,0.3392857142857143,13216,2
1209,56,0.6607142857142857,14050,1
1210,61,0.639344262295082,13213,2
1210,61,0.2786885245901639,14215,1
1210,61,0.08196721311475409,14246,0
1211,127,0.6062992125984252,13226,2
1211,127,0.3937007874015748,15738,1
1212,323,0.4582043343653251,10016,2
1212,323,0.541795665634675,16491,1
1213,445,0.0022471910112359553,13782,1
1213,445,0.5370786516853933,16171,1
1213,445,0.4606741573033708,16670,2
1214,152,0.5263157894736842,10014,2
1214,152,0.47368421052631576,15718,1
1215,439,0.3735763097949886,15155,2
1215,439,0.6264236902050114,15277,1
1216,554,0.5108303249097473,15270,1
1216,554,0.4891696750902527,13222,2
1217,139,0.48201438848920863,13197,2
1217,139,0.5179856115107914,14541,1
1218,185,0.5567567567567567,13766,1
1218,185,0.44324324324324327,13191,2
1219,284,0.5246478873239436,10013,2
1219,284,0.4753521126760563,16666,1
1220,169,0.03550295857988166,16228,1
1220,169,0.3905325443786982,16333,1
1220,169,0.5739644970414202,16636,2
1221,158,0.5443037974683544,13189,2
1221,158,0.45569620253164556,13764,1
1222,245,0.4897959183673469,14445,1
1222,245,0.5102040816326531,14651,2
1223,144,0.4861111111111111,13780,1
1223,144,0.5138888888888888,15155,2
1224,1248,0.5096153846153846,13198,2
1224,1248,0.49038461538461536,13899,1
1225,293,0.5597269624573379,15226,1
1225,293,0.4402730375426621,14651,2
1226,68,0.4117647058823529,13840,1
1226,68,0.5882352941176471,14801,2
1227,1311,0.4096109839816934,15228,1
1227,1311,0.5903890160183066,15578,2
1228,110,0.6181818181818182,15264,2
1228,110,0.38181818181818183,16014,1
1229,148,0.05405405405405406,15297,1
1229,148,0.5743243243243243,15297,1
1229,148,0.3716216216216216,14806,2
1230,151,0.6887417218543046,14445,1
1230,151,0.31125827814569534,13214,2
1231,312,0.5416666666666666,15277,1
1231,312,0.4583333333333333,15502,2
1232,223,0.5246636771300448,14803,2
1232,223,0.47533632286995514,15392,1
1233,657,0.0015220700152207,14458,1
1233,657,0.684931506849315,13197,2
1233,657,0.3135464231354642,15295,1
1234,387,0.5167958656330749,10014,2
1234,387,0.48320413436692505,15277,1
1235,114,0.5,13230,2
1235,114,0.5,14255,1
1236,263,0.4372623574144487,13195,2
1236,263,0.5627376425855514,15076,1
1237,173,0.37572254335260113,13184,2
1237,173,0.6242774566473989,15430,1
1238,426,0.4953051643192488,15262,1
1238,426,0.5046948356807511,14806,2
1239,387,0.5452196382428941,10014,2
1239,387,0.45478036175710596,13683,1
1240,174,0.3850574712643678,15343,1
1240,174,0.6149425287356322,15636,2
1241,155,0.5806451612903226,15649,1
1241,155,0.41935483870967744,13214,2
1242,434,0.47235023041474655,16154,2
1242,434,0.5276497695852534,16348,1
1243,10,0.7,13189,2
1243,10,0.3,14614,1
1244,21,0.6190476190476191,13228,2
1244,21,0.38095238095238093,15980,1
1245,128,0.375,14145,1
1245,128,0.625,15331,2
1246,544,0.4797794117647059,15114,2
1246,544,0.5202205882352942,15703,1
1247,160,0.60625,14224,1
1247,160,0.39375,13207,2
1248,554,0.572202166064982,14503,1
1248,554,0.427797833935018,14801,2
1249,116,0.008620689655172414,10014,2
1249,116,0.6379310344827587,14543,1
1249,116,0.35344827586206895,13225,2
1250,294,0.4931972789115646,13689,1
1250,294,0.5068027210884354,14801,2
1251,180,0.12222222222222222,13217,2
1251,180,0.4111111111111111,13873,1
1251,180,0.4666666666666667,13217,2
1252,102,0.5980392156862745,15264,2
1252,102,0.4019607843137255,15669,1
1253,48,0.4375,14803,2
1253,48,0.5625,16126,1
1254,72,0.4444444444444444,15228,1
1254,72,0.5555555555555556,13226,2
1255,152,0.4473684210526316,13207,2
1255,152,0.5526315789473685,13718,1
1256,2317,0.4523090202848511,14803,2
1256,2317,0.5476909797151489,15226,1
1257,409,0.5330073349633252,14806,2
1257,409,0.4669926650366748,15390,1
1258,60,0.5666666666666667,13965,1
1258,60,0.43333333333333335,13191,2
1259,218,0.6743119266055045,15430,1
1259,218,0.3256880733944954,13195,2
1260,288,0.5798611111111112,15429,1
1260,288,0.4201388888888889,13204,2
1261,69,0.2608695652173913,13766,1
1261,69,0.7391304347826086,13210,2
1262,1904,0.5110294117647058,13222,2
1262,1904,0.4889705882352941,15207,1
1263,639,0.514866979655712,10014,2
1263,639,0.48513302034428796,15299,1
1264,166,0.6024096385542169,14149,1
1264,166,0.39759036144578314,13206,2
1265,291,0.5085910652920962,14651,2
1265,291,0.49140893470790376,14458,1
1266,219,0.3926940639269406,13187,2
1266,219,0.6073059360730594,14557,1
1267,395,0.5139240506329114,10014,2
1267,395,0.4860759493670886,14056,1
1268,225,0.5555555555555556,15314,1
1268,225,0.4444444444444444,13225,2
1269,229,0.5720524017467249,14180,1
1269,229,0.4279475982532751,15599,2
1270,578,0.41522491349480967,15571,1
1270,578,0.5847750865051903,13230,2
1271,192,0.7916666666666666,10014,2
1271,192,0.20833333333333334,15234,1
1272,154,0.461038961038961,10014,2
1272,154,0.538961038961039,13988,1
1273,208,0.5240384615384616,13227,2
1273,208,0.47596153846153844,14252,1
1274,133,0.007518796992481203,14329,0
1274,133,0.46616541353383456,14631,1
1274,133,0.5263157894736842,13212,2
1275,229,0.39737991266375544,15395,1
1275,229,0.6026200873362445,15530,2
1276,405,0.5259259259259259,13783,1
1276,405,0.4740740740740741,14803,2
1277,563,0.48845470692717585,13184,2
1277,563,0.5115452930728241,15262,1
1278,464,0.625,13689,1
1278,464,0.375,14801,2
1279,238,0.48739495798319327,10014,2
1279,238,0.5126050420168067,15267,1
1280,130,0.3769230769230769,10014,2
1280,130,0.6230769230769231,15690,1
1281,310,0.4612903225806452,10014,2
1281,310,0.5387096774193548,15801,1
1282,119,0.4117647058823529,13988,1
1282,119,0.5882352941176471,13191,2
1283,277,0.5776173285198556,15225,1
1283,277,0.4223826714801444,13223,2
1284,315,0.45714285714285713,10014,2
1284,315,0.5428571428571428,15316,1
1285,297,0.5016835016835017,12531,2
1285,297,0.4983164983164983,15345,1
1286,307,0.5895765472312704,13946,1
1286,307,0.21498371335504887,15114,2
1286,307,0.19543973941368079,14804,2
1287,90,0.6111111111111112,15346,1
1287,90,0.3888888888888889,16114,2
1288,46,0.5217391304347826,15316,1
1288,46,0.4782608695652174,13192,2
1289,7,0.5714285714285714,13184,2
1289,7,0.42857142857142855,15960,1
1290,411,0.5060827250608273,13965,1
1290,411,0.49391727493917276,13195,2
1291,376,0.5638297872340425,13791,1
1291,376,0.43617021276595747,13197,2
1292,287,0.5226480836236934,15328,1
1292,287,0.47735191637630664,15527,2
1293,169,0.5621301775147929,15195,1
1293,169,0.4378698224852071,14651,2
1294,76,0.6052631578947368,14053,1
1294,76,0.02631578947368421,15294,1
1294,76,0.3684210526315789,15585,2
1295,200,0.47,10014,2
1295,200,0.53,14048,1
1296,748,0.5601604278074866,13997,1
1296,748,0.43983957219251335,13214,2
1297,119,0.5462184873949579,15218,1
1297,119,0.453781512605042,13187,2
1298,296,0.44932432432432434,14808,2
1298,296,0.5506756756756757,15690,1
1299,274,0.5328467153284672,10014,2
1299,274,0.46715328467153283,13824,1
1300,95,0.6105263157894737,10014,2
1300,95,0.3894736842105263,14095,1
1301,244,0.38524590163934425,13707,1
1301,244,0.6147540983606558,13191,2
1302,250,0.624,10014,2
1302,250,0.376,15218,1
1303,575,0.551304347826087,14801,2
1303,575,0.44869565217391305,13909,1
1304,358,0.5363128491620112,10014,2
1304,358,0.46368715083798884,15318,1
1305,1114,0.5754039497307002,14197,1
1305,1114,0.4245960502692998,14801,2
1306,745,0.5597315436241611,15316,1
1306,745,0.44026845637583895,13189,2
1307,227,0.5770925110132159,10014,2
1307,227,0.42290748898678415,15299,1
1308,122,0.4672131147540984,14214,1
1308,122,0.5327868852459017,14801,2
1309,144,0.4236111111111111,14801,2
1309,144,0.5763888888888888,15421,1
1310,132,0.696969696969697,15332,2
1310,132,0.30303030303030304,15424,1
1311,111,0.4864864864864865,15207,1
1311,111,0.5135135135135135,13227,2
1312,247,0.012145748987854251,16491,1
1312,247,0.4939271255060729,16531,2
1312,247,0.4939271255060729,16611,1
1313,323,0.6191950464396285,10014,2
1313,323,0.38080495356037153,14056,1
1314,110,0.6,10014,2
1314,110,0.4,15372,1
1315,62,0.3387096774193548,10014,2
1315,62,0.6612903225806451,13992,1
